Reaction identifier	Equation	ChEBI identifier	EC number	Enzymes	PubMed
RHEA:23124	2 (2R)-3-phosphoglycerate + 2 H(+) = D-ribulose 1,5-bisphosphate + CO2 + H2O	CHEBI:58272;CHEBI:15378;CHEBI:57870;CHEBI:16526;CHEBI:15377	EC:4.1.1.39	16919	7922027;9988755;3681999;9882445
